ID,eta,pt,p,phi,motherPDG,nClusters,trackType,pDca,chi2,chi2MatchMCHMID,chi2MatchMCHMFT,isPrompt
651584,-3.08712,0.235402,2.58465,2.18184,211,10,3,86.4061,0.59375,1.96094,-1,1
651584,-3.24304,0.416641,5.3435,2.39071,211,10,0,86.4061,8576,1.96094,29.75,1
705027,-3.7473,0.197664,4.19345,0.255642,321,11,3,70.9139,0.228516,1.79688,-1,1
705027,-3.46145,0.346414,5.52433,1.78622,321,11,0,70.9139,11456,1.79688,61.5,1
736487,-2.61824,0.522649,3.60224,2.09068,211,9,3,97.0194,0.0766602,1.63281,-1,1
736487,-2.7292,0.875401,6.73442,2.36583,211,9,0,97.0194,26.25,1.63281,12.0625,1
758344,-3.36012,0.529404,7.63066,0.741237,321,12,3,46.5121,0.294922,0.427734,-1,1
758344,-3.21016,0.845233,10.4908,0.714117,321,12,0,46.5121,4352,0.427734,68,1
763847,-3.26963,0.402121,5.29587,2.47353,211,11,3,108.532,0.423828,1.32031,-1,0
763847,-3.51246,0.460794,7.73225,2.9184,211,11,0,108.532,39,1.32031,18.75,0
771955,-2.80085,0.277206,2.28965,1.20201,211,10,3,54.4882,0.157227,2.46875,-1,0
771955,-3.30866,0.395596,5.41673,0.870497,211,10,0,54.4882,7.9375,2.46875,5.375,0
858950,-3.34071,0.691717,9.77897,0.44496,411,10,3,9.91869,0.111816,0.890625,-1,1
858950,-3.34601,0.864774,12.2904,0.365298,411,10,0,9.91869,9.3125,0.890625,6.875,1
864778,-3.24484,0.395405,5.08028,-1.22514,321,10,3,76.1891,0.0854492,0.0913086,-1,1
864778,-3.6746,0.517629,10.2123,-1.24825,321,10,0,76.1891,9.1875,0.0913086,9.8125,1
905147,-2.72693,0.3203,2.45851,0.919112,211,10,3,93.4877,0.186523,1.6875,-1,1
905147,-3.1552,0.737088,8.6609,0.507717,211,10,0,93.4877,186,1.6875,24.25,1
918262,-3.07668,0.433715,4.71283,0.214109,15,7,3,40.0322,0.703125,1.375,-1,0
918262,-2.83663,0.859511,7.35602,0.27878,15,7,0,40.0322,9.625,1.375,2.59375,0
1059490,-3.33428,1.07853,15.15,-1.03753,211,10,3,17.8221,0.048584,0.445312,-1,1
1059490,-3.39506,1.19156,17.784,-1.07259,211,10,0,17.8221,12.5,0.445312,3.48438,1
1201572,-3.60334,0.547337,10.0567,2.15026,321,10,3,60.2299,0.230469,0.941406,-1,1
1201572,-3.50777,0.893056,14.9157,1.75091,321,10,0,60.2299,228,0.941406,16.25,1
191238,-2.97014,0.554713,5.42119,2.1041,321,11,3,17.719,0.121582,1.25,-1,1
191238,-3.10521,0.699274,7.81743,2.36838,321,11,0,17.719,35,1.25,22.875,1
194538,-3.33346,0.197436,2.77109,3.00669,211,10,3,28.6606,0.170898,0.738281,-1,1
194538,-3.57894,0.304898,5.46734,2.75005,211,10,0,28.6606,14.6875,0.738281,1.13281,1
219582,-3.09337,0.375849,4.15248,-2.11728,321,10,3,98.3472,0.1875,0.808594,-1,1
219582,-3.48647,0.421703,6.89503,-2.21056,321,10,0,98.3472,14.375,0.808594,7.53125,1
302896,-2.69956,0.260427,1.94544,2.41074,321,10,3,39.7482,0.248047,7.21875,-1,1
302896,-2.21078,0.323105,1.49152,2.5787,321,10,0,39.7482,51712,7.21875,9.125,1
427305,-3.34393,0.262867,3.72818,-1.16737,211,11,2,18.6095,33.25,-1,5.40625,1
427305,-3.32413,0.115004,1.59918,-0.926941,211,11,4,18.6095,0.199219,-1,-1,1
441877,-2.64764,0.980608,6.95812,1.93333,211,10,2,23.0347,1448,-1,1.97656,1
441877,-3.31892,0.112342,1.55407,2.69573,211,10,4,23.0347,0.507812,-1,-1,1
449272,-3.11174,0.297199,3.34417,-2.91737,211,9,3,53.1528,0.515625,0.886719,-1,0
449272,-2.35308,1.23234,6.53943,-2.91969,211,9,0,53.1528,304,0.886719,2.20312,0
502704,-2.92896,0.56029,5.256,1.04387,130,10,3,70.109,0.059082,1.08594,-1,0
502704,-2.78489,0.968436,7.87324,1.08416,130,10,0,70.109,2080,1.08594,150,0
505372,-3.721,0.115017,2.37683,0.000828722,211,10,3,22.0675,0.355469,3.17188,-1,1
505372,-2.90999,0.34196,3.14795,0.649362,211,10,0,22.0675,303104,3.17188,17.5,1
523237,-2.60677,0.578409,3.94156,-2.15634,211,12,2,184.51,202,-1,63,1
523237,-1.99905,0.375676,1.41208,-2.25577,211,12,4,184.51,0.283203,-1,-1,1
530078,-3.48155,0.258945,4.21317,-2.93657,211,10,3,69.0073,0.128906,0.523438,-1,1
530078,-3.24277,0.692243,8.87576,-2.55529,211,10,0,69.0073,25472,0.523438,213,1
545286,-2.71938,1.92798,14.6881,-2.53526,211,9,3,25.8982,0.124023,0.394531,-1,1
545286,-2.81628,2.06608,17.3287,-2.41687,211,9,0,25.8982,408,0.394531,143,1
596110,-3.0758,0.199144,2.16205,1.19153,321,10,3,39.0268,0.255859,1.46094,-1,1
596110,-2.74807,0.679214,5.32384,1.22676,321,10,0,39.0268,1416,1.46094,4.71875,1
618313,-2.91103,0.445169,4.10227,-0.0981424,211,10,2,29.8714,51.5,-1,9.75,1
618313,-2.76494,0.252777,2.01478,-0.303256,211,10,4,29.8714,0.206055,-1,-1,1
637495,-3.31664,0.266597,3.67955,-2.6548,321,11,3,41.3818,0.114746,1.83594,-1,1
637495,-3.3889,0.405906,6.02103,-2.35043,321,11,0,41.3818,13.5625,1.83594,4.84375,1
701266,-2.8454,0.383198,3.30827,2.13273,321,9,2,22.3138,336,-1,34.75,1
701266,-2.72577,0.176537,1.35347,1.98784,321,9,4,22.3138,0.507812,-1,-1,1
745323,-2.80915,0.665637,5.54348,-2.09644,321,11,3,40.0517,0.101562,1.52344,-1,1
745323,-2.80154,0.961051,7.94339,-1.90191,321,11,0,40.0517,6.625,1.52344,2.6875,1
761640,-3.67741,0.943018,18.6573,1.82503,411,10,3,140.937,0.0737305,0.664062,-1,1
761532,-3.74144,0.163474,3.44784,-0.8325,411,10,3,80.1381,0.271484,1.34375,-1,1
761532,-3.18931,110.469,1342.92,-1.47497,411,10,0,80.1381,19328,1.34375,9.0625,1
761640,-3.44243,1.73174,27.0974,1.28187,411,10,0,140.937,3792,0.664062,181,1
781511,-3.04868,0.801958,8.47465,2.15409,211,12,3,78.8346,0.0922852,0.261719,-1,0
781511,-3.29686,0.799375,10.8174,2.08722,211,12,0,78.8346,23.75,0.261719,15.625,0
783357,-3.24748,0.747104,9.6243,-2.40034,223,11,3,105.455,0.183594,0.390625,-1,1
783357,-3.06679,1.12135,12.0654,-2.13564,223,11,0,105.455,18.875,0.390625,12.4375,1
850902,-3.5403,0.360468,6.21919,-1.16028,321,10,3,24.1515,0.214844,1.25,-1,1
850902,-3.34958,0.604977,8.62873,-1.2941,321,10,0,24.1516,144,1.25,12,1
927881,-2.31179,0.620089,3.15985,2.61879,211,10,3,131.649,0.0644531,1.20312,-1,1
927881,-2.78218,0.719038,5.83,2.06884,211,10,0,131.649,256,1.20312,28.125,1
1040319,-3.12287,0.618451,7.03659,-0.188986,211,12,3,63.0183,0.25,1.54688,-1,1
1040319,-3.13097,0.828479,9.50261,0.121687,211,12,0,63.0183,15.75,1.54688,4.0625,1
1084051,-3.96697,0.205581,5.4318,-0.284677,321,10,3,102.435,0.160156,0.722656,-1,1
1084051,-3.58082,0.493851,8.87222,0.916655,321,10,0,102.435,15232,0.722656,18.625,1
1106432,-3.49666,1.2961,21.4085,-1.80984,421,11,3,11.843,0.0927734,0.219727,-1,1
1106432,-3.53163,1.40974,24.1129,-1.78984,421,11,0,11.843,6.25,0.219727,2.35938,1
1118481,-3.46747,0.416218,6.67755,0.904572,321,10,3,46.0214,0.298828,0.679688,-1,1
1118481,-3.51792,0.594226,10.0257,0.927798,321,10,0,46.0214,350,0.679688,16,1
1126467,-3.45516,0.270953,4.29393,2.5206,411,13,3,47.532,0.111816,1.40625,-1,1
1126467,-3.29042,0.486808,6.54546,2.46084,411,13,0,47.532,54.75,1.40625,8.375,1
1189744,-2.82348,0.507245,4.28487,-0.745788,211,11,3,168.772,0.120605,2.21875,-1,1
1189744,-3.48183,0.473143,7.70035,-0.974427,211,11,0,168.772,77.5,2.21875,32.5,1
1202994,-3.17692,1.5644,18.7842,-1.81264,321,9,2,343.99,18816,-1,91.5,1
1202994,-3.13785,0.990329,11.4371,-1.79941,321,9,4,343.99,0.126953,-1,-1,1
1204704,-2.7675,0.419414,3.35146,2.77158,321,10,3,54.969,0.0917969,0.166016,-1,1
1204704,-2.82463,0.97431,8.23979,2.85763,321,10,0,54.969,32128,0.166016,12.875,1
1220130,-3.35559,0.237725,3.41103,-0.32777,211,10,3,31.93,0.186523,1.59375,-1,1
1220130,-3.40459,0.381307,5.7454,0.138248,211,10,0,31.93,13.125,1.59375,2.3125,1
1224138,-3.66006,0.205026,3.98666,-0.182181,211,10,2,47.772,716,-1,25,0
1224138,-2.98302,0.150202,1.48685,-0.782581,211,10,4,47.772,0.40625,-1,-1,0
165548,-3.59555,0.306679,5.59124,-1.44585,211,10,2,74.233,32.5,-1,12.75,1
165548,-2.89627,0.200666,1.82222,-0.752423,211,10,4,74.233,0.496094,-1,-1,1
445816,-3.38636,0.279152,4.13035,-0.852577,321,9,3,66.1099,0.259766,0.585938,-1,1
445816,-2.92988,0.773341,7.26117,-0.778127,321,9,0,66.1099,756,0.585938,5.09375,1
455818,-2.31986,0.551019,2.83017,-1.5408,211,11,2,58.4271,154624,-1,10.8125,1
455818,-3.10508,0.13781,1.54043,-2.65847,211,11,4,58.4271,0.384766,-1,-1,1
522469,-3.5226,0.265165,4.49479,-2.07079,211,12,3,63.2186,0.0957031,0.667969,-1,1
522469,-3.26105,0.537392,7.01708,-2.65201,211,12,0,63.2186,16.625,0.667969,3.84375,1
537367,-3.32098,0.280337,3.88598,-0.282429,211,10,3,68.6348,0.335938,1.26562,-1,1
537367,-2.90518,3.24436,29.7237,-0.56165,211,10,0,68.6348,438272,1.26562,84.5,1
555304,-2.39385,3.15228,17.4114,-1.25839,211,11,2,27.7337,852,-1,1.33594,1
555304,-3.04847,0.133612,1.41164,-1.16717,211,11,4,27.7337,0.523438,-1,-1,1
617608,-2.79001,0.685867,5.60442,2.29478,211,10,3,33.858,0.263672,1.30469,-1,1
617608,-2.75656,1.01556,8.02756,2.11586,211,10,0,33.858,10.4375,1.30469,1.63281,1
640447,-2.74174,0.416896,3.24728,0.531646,211,10,3,21.4434,0.163086,0.65625,-1,1
640447,-2.83406,0.651866,5.5647,0.300979,211,10,0,21.4434,5,0.65625,1.60156,1
650980,-3.58669,0.755859,13.6592,2.30315,411,12,3,220.097,0.108398,0.910156,-1,1
650980,-3.35827,0.195588,2.81394,2.86695,411,12,0,220.097,6.97303e+07,0.910156,270,1
681214,-3.78699,1.35483,29.9053,-1.77223,211,10,3,107.785,0.5,0.4375,-1,0
681214,4.01542,1.40708,39.0216,-0.23525,211,10,0,107.785,4.03046e+06,0.4375,1392,0
698045,-3.01604,0.391662,4.00657,-2.17082,221,9,3,143.481,0.192383,1.5625,-1,1
698045,-3.42315,0.759714,11.6611,-1.83707,221,9,0,143.481,2040,1.5625,25.375,1
705563,-2.93772,0.265543,2.51281,-2.93681,211,11,3,22.4636,0.157227,0.871094,-1,1
705563,-2.92784,0.507056,4.75132,-2.76476,211,11,0,22.4636,20.625,0.871094,8.1875,1
891561,-2.94515,0.257837,2.45798,0.517673,211,11,3,45.7324,0.423828,2.45312,-1,0
891561,-2.87629,0.85906,7.64762,-0.115476,211,11,0,45.7324,23168,2.45312,31.375,0
911429,-3.40387,0.393317,5.92205,1.35571,211,11,2,84.2543,4736,-1,10.125,1
911429,-3.16605,0.174461,2.07223,0.0868325,211,11,4,84.2543,0.425781,-1,-1,1
943513,-3.59324,0.297437,5.41025,1.1877,211,9,2,27.6307,37.75,-1,6.6875,1
943513,-3.37543,0.202072,2.95744,1.37991,211,9,4,27.6307,0.267578,-1,-1,1
1078503,-2.95016,0.582978,5.58531,-0.664331,211,11,3,66.5731,0.0556641,0.408203,-1,1
1078503,-2.74103,1.196,9.30936,-0.622127,211,11,0,66.5731,452,0.408203,5.3125,1
1082463,-3.36122,0.401529,5.79387,-0.438878,211,10,3,32.6483,0.192383,1.78906,-1,1
1082463,-3.30327,0.605917,8.25202,-0.526472,211,10,0,32.6483,21.25,1.78906,5.96875,1
1139972,-2.98256,0.352617,3.48894,-2.72291,211,10,3,57.6129,0.139648,0.625,-1,1
1139972,-3.16288,0.515512,6.10388,-2.20292,211,10,0,57.6129,44.75,0.625,16.75,1
1146483,-3.59472,0.824228,15.0145,1.10376,421,10,3,96.6565,0.139648,0.145508,-1,1
1146483,5.90951,0.416133,76.6787,2.81244,421,10,0,96.6565,8.192e+06,0.145508,75.5,1
1194149,-3.35779,0.451997,6.49984,-2.52385,321,10,3,63.4073,0.114258,0.425781,-1,1
1194149,-3.20392,0.745676,9.19775,-2.79396,321,10,0,63.4073,704,0.425781,66,1
1234585,-3.21401,0.691133,8.61109,-0.884596,211,10,3,164.276,0.115234,1.375,-1,1
1234585,-3.17877,1.35787,16.3344,-1.24458,211,10,0,164.276,42752,1.375,58.5,1
1349806,-3.07028,0.463978,5.00964,-2.33547,321,10,3,162.15,0.078125,1.90625,-1,1
1349806,-3.6868,0.613679,12.2557,-1.93175,321,10,0,162.15,16.625,1.90625,14.125,1
1361083,-2.56561,0.544717,3.56392,0.302104,321,11,2,125.705,912,-1,62.5,1
1361083,-2.11975,0.292071,1.23387,0.915449,321,11,4,125.705,0.34375,-1,-1,1
1365528,-3.05188,0.215943,2.28926,2.48108,211,10,3,52.7957,0.122559,0.582031,-1,1
1365528,-3.17656,0.380174,4.56319,2.8287,211,10,0,52.7957,968,0.582031,28.625,1
1460960,-3.40145,0.71646,10.7615,-0.878653,211,10,3,23.1901,0.104004,0.416016,-1,1
1460960,-3.414,0.86159,13.1045,-0.806395,211,10,0,23.1901,112.5,0.416016,3.8125,1
1499032,-3.46163,0.325519,5.19205,1.56284,421,10,3,40.2173,0.244141,0.832031,-1,1
1499032,-3.53443,0.441998,7.58126,1.95383,421,10,0,40.2173,6.28125,0.832031,3.04688,1
1503419,-3.0246,0.29276,3.02044,1.03614,411,10,3,69.8097,0.25,1.46094,-1,1
1503419,-3.08518,0.529438,5.80189,0.878531,411,10,0,69.8097,12224,1.46094,33.25,1
1525753,-3.36988,0.285495,4.15529,2.11824,321,10,3,78.8341,0.125,1.5625,-1,1
1525753,-3.21985,0.648153,8.12275,1.61946,321,10,0,78.8341,16256,1.5625,78,1
1543718,-2.72911,1.01017,7.77049,-1.5592,511,12,3,31.9668,0.109375,0.287109,-1,1
1543718,-2.77643,1.27452,10.2751,-1.51255,511,12,0,31.9668,11.9375,0.287109,2.09375,1
1610706,-2.89283,0.899528,8.14056,1.91575,211,10,3,93.5571,0.131836,0.699219,-1,1
1610706,-3.12572,0.897753,10.2435,2.13367,211,10,0,93.5571,199,0.699219,27.75,1
52535,-3.08569,0.434681,4.76592,0.684937,321,10,2,90.7424,422,-1,27.875,1
52535,-2.23001,0.334477,1.57328,0.789866,321,10,4,90.7424,0.523438,-1,-1,1
88447,-3.5487,0.368577,6.41267,0.821398,211,10,3,127.204,0.1875,0.228516,-1,1
88447,-2.91418,1.06701,9.86343,0.297825,211,10,0,127.204,106,0.228516,19,1
188659,-3.29,0.608663,8.18049,-1.26837,321,12,2,55.2925,38.75,-1,15,1
188659,-3.38443,0.389243,5.74817,-1.08525,321,12,4,55.2925,0.124512,-1,-1,1
195661,-2.93335,0.365095,3.43988,-2.72689,211,11,3,59.4788,0.136719,0.765625,-1,0
195661,-3.18742,0.505149,6.12925,-2.75802,211,11,0,59.4788,24,0.765625,8.8125,0
221406,-3.32026,0.290352,4.02191,-2.33056,211,11,3,38.5048,0.119141,4.71875,-1,1
221406,-3.04521,0.197588,2.0808,-2.69548,211,11,0,38.5048,4.84966e+06,4.71875,18.5,1
393242,-3.40315,0.64025,9.63318,2.40068,211,10,3,160.232,0.182617,0.345703,-1,1
393242,-3.40268,0.841241,12.6513,2.22258,211,10,0,160.232,332,0.345703,147,1
533425,-3.22728,0.511042,6.45209,0.434532,211,10,3,88.781,0.12207,1.21094,-1,1
533425,-3.23049,0.746152,9.45059,0.352055,211,10,0,88.781,4048,1.21094,87,1
586771,-3.29401,0.356019,4.80409,0.0774407,211,10,2,33.7357,10.125,-1,2.39062,1
586771,-2.95331,0.195588,1.87975,0.186116,211,10,4,33.7357,0.191406,-1,-1,1
608465,-3.2583,0.533299,6.94454,1.46128,321,10,3,27.717,0.0922852,0.458984,-1,1
608465,-3.49153,0.576861,9.47973,1.42385,321,10,0,27.717,112.5,0.458984,20.625,1
653623,-2.87327,0.524254,4.65308,-2.92155,321,9,3,30.7022,0.15625,2.5,-1,1
653623,-2.91774,0.759573,7.04635,-2.7202,321,9,0,30.7022,53.5,2.5,31.375,1
669876,-2.76271,0.232913,1.85233,-0.514299,321,10,3,43.2758,0.527344,2.14062,-1,1
669876,-3.25073,0.363766,4.70131,-0.667567,321,10,0,43.2758,181,2.14062,5.09375,1
733835,-3.28295,0.688693,9.19119,2.19935,211,11,3,175.955,0.135742,0.695312,-1,1
733835,-3.31184,0.926802,12.7305,2.14244,211,11,0,175.955,4896,0.695312,183,1
766134,-2.64812,1.1179,7.93612,1.41017,211,11,2,86.4519,92672,-1,34.5,0
766134,-2.49158,0.216148,1.31451,2.23636,211,11,4,86.4519,0.304688,-1,-1,0
772423,-2.98164,0.304807,3.01315,0.27478,321,13,3,61.0134,0.0625,2.71875,-1,1
772423,-3.70712,0.354878,7.23258,0.266883,321,13,0,61.0134,50,2.71875,8,1
779176,-3.5196,0.338205,5.71576,-2.01394,211,11,2,36.9023,9.5625,-1,22.875,1
779176,-3.25535,0.260942,3.38797,-1.60497,211,11,4,36.9023,0.112305,-1,-1,1
795988,-2.96123,0.303767,2.94252,2.11996,211,10,3,97.8665,0.18457,1.61719,-1,1
795974,-3.15278,0.433485,5.08128,0.417203,321,10,3,119.357,0.128906,1.92188,-1,1
795988,-3.44588,0.698202,10.9627,1.53836,211,10,0,97.8665,116.5,1.61719,19.125,1
795974,-3.42024,0.525971,8.04983,1.26921,321,10,0,119.357,396,1.92188,125.5,1
805057,-3.22925,0.337258,4.26638,-0.621142,211,11,3,17.546,0.136719,2.21875,-1,1
805057,-2.8462,0.761976,6.58355,-0.607869,211,11,0,17.546,145,2.21875,15,1
863505,-2.84501,0.501838,4.33082,1.20538,321,9,2,67.0187,74.5,-1,11.4375,1
863505,-2.21326,0.282658,1.30798,1.45745,321,9,4,67.0187,0.353516,-1,-1,1
877039,-3.44433,0.455668,7.14359,0.558563,211,10,2,56.9976,6.53125,-1,3.75,0
877039,-2.80842,0.21398,1.78074,0.739348,211,10,4,56.9976,0.125977,-1,-1,0
883164,-2.7197,0.286193,2.18103,1.2508,321,10,3,45.3495,0.34375,9.5625,-1,1
883164,-2.99372,0.420836,4.21044,1.03171,321,10,0,45.3495,116,9.5625,10.3125,1
962736,-3.78207,0.272685,5.98944,1.25801,321,9,3,58.9073,0.0917969,2.3125,-1,1
962736,-3.00604,0.533264,5.40109,0.281559,321,9,0,58.9073,62208,2.3125,163,1
973381,-3.19154,0.655203,7.98262,1.1613,321,10,3,109.995,0.160156,0.191406,-1,1
973381,-3.38717,0.765751,11.3392,1.25101,321,10,0,109.995,103.5,0.191406,27.75,1
992085,-2.83845,0.753911,6.46396,0.475466,321,11,3,8.54611,0.140625,0.353516,-1,1
992085,-2.98359,0.902401,8.93793,0.209483,321,11,0,8.54611,388,0.353516,80,1
1042246,-3.45641,0.314593,4.99172,-2.12029,211,12,2,44.413,125,-1,7.0625,0
1042246,-2.74246,0.18647,1.45349,-2.37759,211,12,4,44.413,0.224609,-1,-1,0
1057547,-3.5294,0.489133,8.34774,-1.87603,211,9,2,38.867,58.5,-1,10.5625,1
1057547,-3.35968,0.216995,3.12632,-1.81294,211,9,4,38.867,0.131836,-1,-1,1
1058092,-2.65157,0.484275,3.44968,-2.91185,211,11,3,136.298,0.170898,0.478516,-1,1
1058092,-3.29104,0.597476,8.03841,-2.97572,211,11,0,136.298,51.75,0.478516,17.875,1
1092785,-3.3256,0.631563,8.79505,-1.96976,211,11,3,64.3256,0.193359,0.796875,-1,1
1092785,-3.34608,0.779597,11.0806,-2.25539,211,11,0,64.3256,119,0.796875,11.125,1
1131177,-3.79474,0.479345,10.6629,-0.532084,321,10,3,61.8384,0.059082,1.03125,-1,1
1131177,-3.33898,1.38005,19.4765,-0.378686,321,10,0,61.8384,23936,1.03125,89.5,1
1155408,-3.46175,1.12543,17.9529,2.43792,211,10,3,45.6277,0.0991211,1.19531,-1,1
1155408,-3.36518,1.3804,19.9975,2.46,211,10,0,45.6277,118,1.19531,82.5,1
1246487,-3.52929,0.171237,2.92208,0.269363,211,12,3,36.6501,0.238281,2.92188,-1,1
1246487,-3.28161,0.384312,5.12215,-0.346802,211,12,0,36.6501,104,2.92188,10.125,1
1279726,-3.24427,0.837114,10.7494,-0.949646,211,10,3,60.5905,0.0639648,0.6875,-1,1
1279726,-3.32311,0.967407,13.4385,-0.844188,211,10,0,60.5905,190,0.6875,17.25,1
55034,-3.18291,1.03874,12.547,2.92179,211,11,3,40.6697,0.172852,0.355469,-1,1
55034,-3.17301,1.26293,15.1054,3.06141,211,11,0,40.6697,14.4375,0.355469,2.14062,1
181138,-11.8375,0.0153828,1064.1,10.0531,211,10,2,48.238,1.73015e+07,-1,4.0625,1
181138,-4.098,0.0722297,2.17543,0.201239,211,10,4,48.238,0.390625,-1,-1,1
251358,-3.28332,0.364283,4.86346,0.592876,211,10,2,56.0801,3680,-1,73.5,1
251358,-3.22668,0.21096,2.66185,1.20256,211,10,4,56.0801,0.263672,-1,-1,1
365238,-3.1542,4.40756,51.738,1.90171,421,12,2,133.646,68608,-1,372,1
365238,-3.9496,0.992008,25.7594,2.5178,421,12,4,133.646,0.757812,-1,-1,1
368680,-2.56726,0.697964,4.57406,1.73504,211,10,2,43.7502,5632,-1,2.89062,1
368680,-3.66084,0.115615,2.24984,2.76582,211,10,4,43.7502,0.283203,-1,-1,1
404727,-2.66667,0.385143,2.78487,-0.71996,211,10,3,120.158,0.433594,1.47656,-1,1
404727,-2.94246,0.680568,6.47055,-0.496752,211,10,0,120.158,3568,1.47656,40.5,1
568785,-3.77228,0.305854,6.65264,-0.330688,211,12,3,71.5641,0.109375,0.558594,-1,1
568785,-3.32975,0.649231,9.07856,-0.203959,211,12,0,71.5641,25.5,0.558594,15.1875,1
574658,-3.20289,0.64954,8.00372,1.36311,211,10,3,96.5887,2.79688,0.113281,-1,1
574658,-3.18173,0.866787,10.4577,1.06691,211,10,0,96.5887,17.75,0.113281,9.25,1
620407,-4.08165,0.222778,6.60093,-1.52525,211,10,3,86.2693,0.0175781,0.269531,-1,1
620407,-3.46991,0.598568,9.62643,-2.94134,211,10,0,86.2693,17792,0.269531,55,1
660694,-3.79419,0.12023,2.67301,-0.981812,211,10,3,49.6219,0.131836,1.40625,-1,0
660694,-2.79911,0.266216,2.19507,0.516898,211,10,0,49.6219,111104,1.40625,7.6875,0
666546,-2.73984,1.58821,12.3476,2.42777,211,12,3,40.2483,0.0761719,0.402344,-1,1
666546,-2.78299,1.83801,14.9147,2.50949,211,12,0,40.2483,7.59375,0.402344,4.75,1
687440,-2.81849,0.432798,3.63795,-2.38303,211,9,2,22.7006,41.5,-1,4.3125,1
687440,-2.67794,0.204289,1.49374,-2.5074,211,9,4,22.7006,0.273438,-1,-1,1
709520,-3.22802,0.268766,3.39576,0.787106,211,10,3,54.0978,0.111328,0.820312,-1,1
709520,-3.34098,0.415627,5.87744,0.578681,211,10,0,54.0978,280,0.820312,20.375,1
833822,5.03488,0.546133,41.9671,-3.14236,411,7,2,75.4055,4.22707e+06,-1,154,1
833822,-3.88703,1.31704,32.1267,0.687165,411,7,4,75.4055,0.609375,-1,-1,1
897571,-2.5891,0.327759,2.19481,2.48137,211,10,3,32.0258,0.255859,5.40625,-1,1
897571,-2.36427,1.16174,6.23289,2.13172,211,10,0,32.0258,77.5,5.40625,3.28125,1
911314,-4.1659,0.0971629,3.13187,-0.690295,321,12,3,29.271,0.523438,1.21094,-1,1
911314,-3.35611,0.340964,4.89495,-0.933154,321,12,0,29.271,2608,1.21094,7.09375,1
933568,-3.35756,0.202853,2.91638,2.59132,211,11,3,110.485,0.296875,2.60938,-1,1
933568,-3.58902,0.615154,11.1423,2.29159,211,11,0,110.485,5408,2.60938,13.25,1
1009319,-3.35246,0.258146,3.69253,0.338793,211,9,3,113.234,0.664062,0.435547,-1,0
1009319,-2.8908,0.588633,5.3163,-0.467386,211,9,0,113.234,6.02931e+06,0.435547,15.4375,0
1013277,-3.68902,1.83389,36.7058,0.292615,211,10,3,104.316,0.0820312,0.447266,-1,0
1013277,-3.16557,4.49647,53.3833,-0.0863879,211,10,0,104.316,3280,0.447266,1400,0
1038454,5.74979,0.239756,37.6573,4.66928,211,10,2,81.4049,1.14688e+07,-1,10.625,1
1038454,-3.29169,0.15833,2.13155,-0.153634,211,10,4,81.4049,0.382812,-1,-1,1
1084531,-3.93776,0.231412,5.93839,-0.303649,211,10,3,71.7949,0.0849609,1.13281,-1,1
1084531,3.16555,0.724763,8.6044,0.101981,211,10,0,71.7949,4.15236e+08,1.13281,42.5,1
1090403,-2.81465,0.602043,5.0413,-0.36603,211,10,3,241.492,0.21582,1.10938,-1,1
1090403,-3.32279,0.865596,12.0205,-0.33537,211,10,0,241.492,75.5,1.10938,27,1
1150046,-3.37383,0.626443,9.15369,0.183324,421,10,3,22.4012,0.109375,0.789062,-1,1
1150046,-3.26986,0.876806,11.55,0.0940074,421,10,0,22.4012,28.25,0.789062,3.1875,1
1264047,-3.32052,0.181319,2.51226,-0.100983,211,10,3,55.0228,0.176758,4.5625,-1,1
1264047,-2.55847,0.461417,2.99771,0.2291,211,10,0,55.0228,88576,4.5625,3.70312,1
354901,-3.32912,0.46519,6.50093,0.518414,211,12,3,44.5841,0.102051,0.9375,-1,1
354901,-3.53897,0.50822,8.75672,0.751571,211,12,0,44.5841,173,0.9375,89,1
494340,-2.46481,2.592,15.3528,1.14437,4122,10,3,135.851,0.103027,0.219727,-1,0
494340,-2.58376,2.7072,18.0332,1.17986,4122,10,0,135.851,23.75,0.219727,21,0
515797,-2.67429,0.486461,3.54411,-0.233575,211,8,3,33.158,0.90625,0.777344,-1,1
515797,-2.72304,0.874186,6.68414,-0.0406544,211,8,0,33.158,239,0.777344,5.15625,1
543474,-2.86134,0.645751,5.66392,2.4451,211,9,3,17.4416,0.168945,1.40625,-1,1
543474,-2.82267,0.955335,8.06356,2.46009,211,9,0,17.4416,11.9375,1.40625,4.625,1
561258,-3.82888,0.10397,2.39301,-0.31315,211,10,3,68.5049,0.945312,2.5,-1,1
561258,-1.5245,0.167869,0.403773,2.54008,211,10,0,68.5049,1.57286e+06,2.5,8.9375,1
562474,-3.26897,0.609116,8.01664,-3.07029,411,10,3,98.5188,0.108398,2.57812,-1,0
562474,-3.23045,0.82614,10.4633,-3.11122,411,10,0,98.5188,264,2.57812,126.5,0
584262,-3.53809,0.21711,3.73757,-0.0188816,211,11,3,15.7423,0.109375,0.298828,-1,1
584262,2.66925,0.0761225,0.55183,-3.21977,211,11,0,15.7423,103424,0.298828,102,1
604524,-3.31007,0.352799,4.83752,-2.24919,321,11,3,51.5613,0.170898,0.337891,-1,1
604524,-3.55691,0.415037,7.28045,-1.8206,321,11,0,51.5613,22.5,0.337891,6.46875,1
674245,-3.28551,0.214226,2.86634,0.0619731,211,11,3,68.6683,0.0825195,1.57812,-1,1
